price,unit,location,bedrooms,baths,parking_lots,state
"
                    ₦ 7 000 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",3,3,,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",3,3,,Lagos
"
                    ₦ 4 000 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",0,,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",3,3,,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Admiralty Way, Lekki, Lekki",3,4,,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",4,4,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",,,,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","GRACE COURT PARKVIEW, Ikoyi-obalende, Ikoyi-obalende",4,4,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",2,2,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","Chief Yesufu Abiodun Oniru Road, Victoria Island, Lekki",3,4,,Lagos
"
                    ₦ 3 100 000
                ","
                        Per Year
                    ","Park Ln, Apapa, Apapa",3,4,,Lagos
"
                    ₦ 65 000
                ","
                        Per Day
                    ","ONIRU, Victoria Island, Lekki",3,3,,Lagos
"
                    ₦ 16 000 000
                ","
                        Per Year
                    ","OSBORNE FORESHORE , Ikoyi-obalende, Ikoyi-obalende",8,8,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","General Ogomudia Boulevard Street, Lekki, Lekki",3,4,"
                    ",Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Mosley Road Ikoyi, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 90 000
                ","
                        Per Day
                    ","VICTORIA ISLAND EXTENSION, Victoria Island, Lekki",3,3,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","CHEVRON, Lekki, Lekki",5,5,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","Furo Ezimora Street, Lekki, Lekki",3,4,"
                    ",Lagos
"
                    ₦ 1 200 000
                ","
                        Per Year
                    ","ajah, Lekki, Lekki",2,2,,Lagos
"
                    ₦ 90 000
                ","
                        Per Day
                    ","PARKVIEW IKOYI, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 900 000
                ","
                        Per Year
                    ","Providence Estate, New Oko-Oba, Agege, Agege",4,3,,Lagos
"
                    ₦ 8 000 000
                ","
                        Per Year
                    ","Banana island, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 25 000 000
                ","
                        Per Year
                    ","Off Admiralty Way, Lekki, Lekki",10,10,"
                    Erf Size",Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","PARKVIEW IKOYI, Ikoyi-obalende, Ikoyi-obalende",1,1,,Lagos
"
                    ₦ 1 500 000
                ","
                        Per Month
                    ","lekki garden estate ajah, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","ORAL ESTATE , Lekki, Lekki",5,5,,Lagos
"
                    ₦ 3 700 000
                ","
                        Per Year
                    ","Rd 3 Eti-Osa, Lekki, Lekki",4,4,6,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","Chief Yesufu Abiodun Oniru Road, Victoria Island, Lekki",3,4,,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","23 Oyinkan Abayomi Dr, Ikoyi-obalende, Ikoyi-obalende",4,4,1,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Rd 5 Eti-Osa, Lekki, Lekki",5,5,6,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",3,3,,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",4,4,,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",4,4,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","LEKKI PHASE ONE , Lekki, Lekki",3,3,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","Igbo efon, Lekki, Lekki, Lekki",4,4,4,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","LEKKI PHASE 1, Lekki, Lekki",2,2,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","4 bedroom duplex agungi, lekki, Eti-Osa, Lekki, Lekki",4,4,6,Lagos
"
                    ₦ 50 000
                ","
                        Per Day
                    ","ONIRU, Victoria Island, Lekki",2,2,,Lagos
