price,unit,location,bedrooms,baths,parking_lots,state 
"3,000,000", per annum,"  Off Opebi Road, Ikeja, Lagos",4,4,12,
"15,000", per annum,"  Directly On Opebi Road, Opebi, Ikeja, Lagos","80,000",,,
"3,000,000", per annum,"  By Vio, Mabuchi, Abuja",,,,
"12,000,000", per annum,"  Joel Ogunaike, Ikeja GRA, Ikeja, Lagos",6,5,50,
"700,000", per annum,"  Gra, Oko-oba, Agege, Lagos",3,3,3,
"2,000,000", per annum,"  Orchid Road, Lekki 2nd Toll Gate, Lekki Expressway, Lekki, Lagos",3,4,3,
"3,500,000", per annum,"  Area 11, Garki, Abuja",3,3,,
"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,2,
"2,500,000", per annum,"  Cocaine Estate, Port Harcourt, Rivers",4,4,8,
"1,400,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,2,
"6,000,000", per annum,"  Jakande, Lekki, Lagos",125,,,
"600,000", per annum,"  Maryland, Lagos",,,,
"750,000", per annum,"  Egbeda, Alimosho, Lagos",2,2,8,
"1,700,000", per annum,"  Atlantic View Estate, Lekki Expressway, Lekki, Lagos",3,3,2,
"2,800,000", per annum,"  Horizon 2 Extension, Ikate Elegushi, Lekki, Lagos",4,4,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,700,000", per annum,"  Adekunle Johnson Road, Lekki Phase 2, Lekki, Lagos",3,3,8,
"200,000", per annum,"  Off Igbogbo/bayeku, By  Macaulay, Ikorodu, Lagos",2,3,8,
"1,700,000", per annum,"  Osborne Foreshore Estate, Phase 2, Osborne, Ikoyi, Lagos",1,,,
"1,100,000", per annum,"  Lbs, Olokonla, Ajah, Lagos",3,3,,
"3,000,000", per annum,"  Ologolo, Lekki, Lagos",5,,,
"8,500,000", per annum,"  Parkview, Ikoyi, Lagos",,,,
"550,000", per annum,"  Chevron Extension By Eleganza, Southern View Estate, Lekki Expressway, Lekki, Lagos",1,1,1,
"6,000,000", per annum,"  Parkview, Ikoyi, Lagos",,,,
"5,000,000", per annum,"  Parkview, Ikoyi, Lagos",,,,
"5,500,000", per annum,"  Parkview, Ikoyi, Lagos",,,,
"2,000,000", per annum,"  Agungi, Lekki, Lagos",,,,
"4,500,000", per annum,"  Banana Island, Ikoyi, Lagos",,,,
"4,500,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,,
"550,000", per annum,"  Mile 12, Kosofe, Lagos",2,3,,
"2,500,000", per annum,"  Diamond Estate, Shoprite Road, Sangotedo, Ajah, Lagos",4,5,6,
"1,800,000", per annum,"  Diamond Estate On, Shoprite Road, Sangotedo, Ajah, Lagos",5,5,,
"600,000", per annum,"  Before Eleko Junction, Onosa, Ibeju Lekki, Lagos",3,3,3,
"700,000", per annum,"  Idowu Estate, Off Addo Road, Ado, Ajah, Lagos",3,3,,
"2,700,000", per annum,"  Devine Home Estate, Thomas Estate, Ajah, Lagos",4,4,,
"8,000,000", per annum,"  Off Ahmadu Bello Way, Area 11, Garki, Abuja",7,7,"1,781",
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,000,000", per annum,"  Atlantic View Estate, Lga Road, Lekki, Lagos",4,4,8,
"3,200,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,3,
"650,000", per annum,"  By Second Toll Gate,  By Orchid Hotel Road, Lekki Expressway, Lekki, Lagos",1,,,
"900,000", per annum,"  Osapa, Lekki, Lagos",2,1,6,
"4,500,000", per annum,"  Agbaoku Estate, Opebi, Ikeja, Lagos",5,5,10,
"3,500,000", per annum,"  Emerald Court, Dideolu Estate, Victoria Island Extension, Victoria Island (VI), Lagos",4,4,3,
"6,500,000", per annum,"  Off Of Palace Road, Oniru, Victoria Island (VI), Lagos",5,3,6,
"250,000", per annum,"  Yaba, Lagos",1,1,,
"250,000", per annum,"  Yaba, Lagos",1,1,,
"6,000,000", per annum,"  Off Ligali Ayorinde, Victoria Island Extension, Victoria Island (VI), Lagos",5,5,8,
"450,000", per annum,"  Ogui Road By Otigba Junction, Ogui Road, Enugu, Enugu",1,,,
"1,000,000", per annum,"  Beside Nepa Office, Sangotedo, Ajah, Lagos",3,3,5,
"800,000", per annum,"  Opposite Cosharies Motors, Awoyaya, Ibeju Lekki, Lagos",4,4,3,
"550,000", per annum,"  Ogombo, Ajah, Lagos",3,,,
"6,500,000", per annum,"  On Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,,
"10,000,000", per annum,"  Off Ligali Ayorinde Street, Victoria Island (VI), Lagos",7,7,,
"2,000,000", per annum,"  Off Freedom Way, Lekki Phase 1, Lekki, Lagos",3,2,,
"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,,
"2,800,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",4,4,3,
"4,500,000", per annum,"  Palace Road, Oniru, Victoria Island (VI), Lagos",3,3,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,800,000,000", per annum,"  Salem, Back Of Elevation Church, Ikate Elegushi, Lekki, Lagos",4,5,3,
"2,300,000", per annum,"  Area 11, Garki, Abuja",3,3,,
"2,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",2,3,10,
"1,100,000", per annum,"  Adekunle, Yaba, Lagos",3,2,2,
"1,800,000", per annum,"  Phase 2, GRA, Magodo, Lagos",3,3,,
"1,400,000", per annum,"  Lifecamp, Kado, Abuja",3,3,,
"450,000", per annum,"  Lawanson, Surulere, Lagos",1,2,,
"1,000,000", per annum,"  Agungi, Lekki, Lagos",1,1,2,
"6,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,3,
"500,000", per annum,"  Yusuf Estate, Abule Egba, Agege, Lagos",3,3,2,
"2,500,000", per annum,"  Chevron Extension, Orchid Road By Eleganza, Lekki Expressway, Lekki, Lagos",4,4,2,
"1,500,000", per annum,"  Agungi, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Apo, Abuja",4,4,4,
"4,500,000", per annum,"  Apo, Abuja",6,6,5,
"3,000,000", per annum,"  Ikeja GRA, Ikeja, Lagos",3,3,,
"1,000,000", per annum,"  Agungi, Lekki, Lagos",2,2,5,
"5,000,000", per annum,"  Elegushi (chisco), Lekki, Lagos",4,4,3,
"2,800,000", per annum,"  Elegushi(chisco), Lekki, Lagos",4,4,20,
"3,500,000", per annum,"  By Legislative Quarters, Apo, Abuja",4,4,5,
"450,000", per annum,"  Chisco, Ikate Elegushi, Lekki, Lagos",1,1,1,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,500,000", per annum,"  Near Stella Maris School, Life Camp, Gwarinpa, Abuja",5,6,6,
"3,000,000", per annum,"  Guzape District, Abuja",3,4,,
"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",2,3,,
"2,500,000", per annum,"  Eletu Estate, Osapa, Lekki, Lagos",3,4,10,
"6,000,000", per annum,"  Off Niger Street, Parkview, Ikoyi, Lagos",3,4,,
"150,000", per annum,"  Berger Quarry Road, Mpape, Abuja",1,1,,
"6,000,000", per annum,"  A Series, Lekki Phase 1, Lekki, Lagos",4,5,10,
"2,700,000", per annum,"  Whitesand School Road, Lekki Phase 1, Lekki, Lagos",3,4,10,
"2,200,000", per annum,"  Whitesand School Road, Lekki Phase 1, Lekki, Lagos",2,3,10,
"3,500,000", per annum,"  Osapa, Lekki, Lagos",4,5,10,
"300,000", per annum,"  GRA, Magodo, Lagos",1,1,,
"3,000,000", per annum,"  GRA, Magodo, Lagos",5,5,,
"1,100,000", per annum,"  Omole Phase 2, Ikeja, Lagos",3,3,,
"3,500,000", per annum,"  Esther Adeleke, Lekki Phase 1, Lekki, Lagos",3,4,10,
"2,800,000", per annum,"  Off Kofo Abayomi Street, Victoria Island (VI), Lagos",,,,
"500,000", per annum,"  Oluwakemi, Ojodu, Lagos",3,2,,
"900,000", per annum,"  GRA, Magodo, Lagos",3,3,,
"2,200,000", per annum,"  Esther Adeleke, Lekki Phase 1, Lekki, Lagos",3,4,10,
"900,000", per annum,"  GRA, Magodo, Lagos",2,2,,
"850,000", per annum,"  Ikosi, Ketu, Lagos",2,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,500,000", per annum,"  Apo Legislative Quarters, Apo, Abuja",4,4,,
"2,500,000", per annum,"  Zone 4, Wuse, Abuja",3,3,,
"900,000", per annum,"  Phase 1, Magodo, Lagos",3,3,,
"25,000", per annum,"  Boyles Street, Onikan, Lagos Island, Lagos",,,,
"4,500,000", per annum,"  Off Oladimeji Alo Street., Lekki Phase 1, Lekki, Lagos",4,4,4,
"165,000", per annum,"  Idejo Street, Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"14,000,000", per annum,"  Alexandra Road, Old Ikoyi, Ikoyi, Lagos",4,5,10,
,,"  Opposite Nnpc, Old Ikoyi, Ikoyi, Lagos",,,,
"1,800,000", per annum,"  Houston Wright Estate, Oregun, Ikeja, Lagos",4,4,,
"1,700,000", per annum,"  Phase 2, Lekki, Lagos",4,4,,
"900,000", per annum,"  By Lbs, Ajah, Lagos",2,2,,
"24,000", per annum,"  Mike Bamigboye Street, Blueroof House, Iyana Cele Bus Stop, Ifo, Ogun",1,1,,
"6,000,000", per annum,"  Asokoro District, Abuja",4,5,,
"100,000", per annum,"  Premier Paint Road, Ibogun Rd, Ifo, Ogun",1,2,6,
"40,000", per annum,"  Mike Bamigboye Str, Blueroof Housem Iyana Cele Bus Stop, Ifo, Ogun",1,1,,
"2,700,000", per annum,"  Off Hakeem Dickson Street, Lekki Phase 1, Lekki, Lagos",3,3,3,
"1,100,000", per annum,"  Ocean Palm Estate, Ajah, Lagos",3,3,,
"4,500,000", per annum,"  Pinnock Beach, Jakande, Lekki, Lagos",4,4,3,
"1,000,000", per annum,"  Osapa, Lekki, Lagos",1,1,,
"1,600,000", per annum,"  Peace Garden Estate, Ajah, Lagos",4,4,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"900,000", per annum,"  After Lbs, Ajah, Lagos",3,3,,
"17,000,000", per annum,"  Kofo Abayomi, Victoria Island (VI), Lagos",4,4,3,
"14,000,000", per annum,"  Kofo Abayomi, Victoria Island (VI), Lagos",3,3,3,
"9,000,000", per annum,"  Off Bourdillon, Old Ikoyi, Ikoyi, Lagos",2,2,3,
"13,000,000", per annum,"  Off Bourdillon, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"9,000,000", per annum,"  Cooper Road, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"1,800,000", per annum,"  By Lbs, Ajah, Lagos",3,3,,
"3,500,000", per annum,"  Osapa, Lekki, Lagos",4,4,3,
"500,000", per annum,"  Off Odozie Street, Ojodu, Lagos",3,2,8,
"1,500,000", per annum,"  Second Toll Gate, Chevron, Lekki, Lagos",3,3,,
"2,500,000", per annum,"  Wuse 2, Abuja",3,4,,
"300,000", per annum,"  Off Ado Road, Oke Ira Nla, Ado, Ajah, Lagos",2,2,2,
"1,500,000", per annum,"  By Lbs, Phase 3, Lekki Gardens Estate, Ajah, Lagos",3,3,2,
"1,600,000", per annum,"  Towards Chevron, Lekki, Lagos",1,1,2,
"800,000", per annum,"  After The Lekki Conservation, Chevron, Lekki Expressway, Lekki, Lagos",1,1,,
"4,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,,
,,"  Oniru, Victoria Island (VI), Lagos",3,3,,
"3,000,000", per annum,"  After Coza Church, Guzape District, Abuja",4,5,,
"450,000", per annum,"  Abiodun, Ojodu, Lagos",3,2,,
"1,200,000", per annum,"  Igbo Efon, Lekki, Lagos",3,3,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  GRA, Ogudu, Lagos",4,4,,
"7,000,000", per annum,"  Off Ogunyemi Street, Oniru, Victoria Island (VI), Lagos",4,4,2,
"1,500,000", per annum,"  Agungi, Lekki, Lagos",2,2,10,
"1,100,000", per annum,"  Around Ogidan, Before Sangotedo  Shoprite, Sangotedo, Ajah, Lagos",3,3,8,
"400,000", per annum,"  Grn, Agungi, Lekki, Lagos",1,1,800,
"2,500,000", per annum,"  Omole Phase 2, Ikeja, Lagos",5,5,,
"2,700,000", per annum,"  Alagomeji, Yaba, Lagos",1,1,,
"56,000", per annum,"  Shell Estate, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"52,000", per annum,"  Shell Estate, Old Ikoyi, Ikoyi, Lagos",2,2,3,
"350,000", per annum,"  Phase1, Magodo, Lagos",1,1,,
"15,000,000", per annum,"  Bourdillon Rd, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"3,000,000", per annum,"  Victoria Crest Estate, Lafiaji, Lekki, Lagos",4,4,,
"17,000,000", per annum,"  Bourdillon Rd, Old Ikoyi, Ikoyi, Lagos",4,4,3,
"33,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",3,10,,
"15,000,000", per annum,"  Gerrard Rd, Old Ikoyi, Ikoyi, Lagos",4,4,3,
"8,000,000", per annum,"  Mosley Road, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"9,000,000", per annum,"  Gerrard Rd, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"380,000", per annum,"  Obidiegwu Street,  By Iyana School, Iba, Ojo, Lagos",3,2,,
"10,000,000", per annum,"  Bourdillon Rd, Old Ikoyi, Ikoyi, Lagos",3,3,3,
"6,500,000", per annum,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",3,3,3,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  Chevy View Estate Chevron, Lekki, Lagos",4,5,,
"4,500,000", per annum,"  Admiralty Way, Lekki Phase 1, Lekki, Lagos",2,2,3,
"6,500,000", per annum,"  73 Coker Road, Ilupeju, Lagos",,,,
"20,000,000", per annum,"  Glover Rd, Old Ikoyi, Ikoyi, Lagos",7,7,12,
"2,000,000", per annum,"  Crown Estate, Ajah, Lagos",4,4,4,
"4,000,000", per annum,"  Kado, Abuja",4,5,4,
"8,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",,,,
"25,000", per annum,"  Alausa, Ikeja, Lagos",,,,
"33,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",3,4,,
"6,000,000", per annum,"  Lekki Right Hand Side, Lekki Phase 1, Lekki, Lagos",,,,
"300,000", per annum,"  Anjorin Street, Off Aratunmi Street, Iba, Ojo, Lagos",2,2,5,
"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,,
"2,500,000", per annum,"  Chevron Road, Chevy View Estate, Lekki, Lagos",4,4,2,
"40,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,,
"3,500,000", per annum,"  Chevron Drive, Lekki, Lagos",4,4,4,
"4,300,000", per annum,"  Off Patrick Yakowa Street, Diplomatic Zones, Abuja",3,4,,
"400,000", per annum,"  Grn, Agungi, Lekki, Lagos",1,1,800,
"4,500,000", per annum,"  Ikeja GRA, Ikeja, Lagos",3,,,
700, per square meter / per annum,"  Alfred Rewane, Old Ikoyi, Ikoyi, Lagos",,,,
"3,000,000", per annum,"  Guzape District, Abuja",2,2,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"1,200,000", per annum,"  Dawaki, Gwarinpa, Abuja",2,3,12,
"1,200,000", per annum,"  Dawaki, Gwarinpa, Abuja",2,3,12,
"13,000,000", per annum,"  Maitama District, Abuja",4,5,6,
"4,000,000", per annum,"  Guzape District, Abuja",4,4,3,
"3,000,000", per annum,"  Oniru New Market Road, Lekki, Lagos",,,,
"1,100,000", per annum,"  Apo, Abuja",,,,
"3,500,000", per annum,"  Lekki Phase 1, Lekki Phase 1, Lekki, Lagos",1,2,2,
"3,500,000", per annum,"  Ikate Elegushi Lekki, Ikate Elegushi, Lekki, Lagos",3,4,,
"4,000,000", per annum,"  Osapa, Lekki, Lagos",5,5,,
"650,000", per annum,"  Good News Estate(therra Annex Estate ), Sangotedo, Ajah, Lagos",3,3,,
"100,000", per annum,"  Offin/oreta Road, Igbogbo, Ikorodu, Lagos",1,1,1,
"1,000,000", per annum,"  Wuye, Abuja",2,2,10,
"3,000,000", per annum,"  Katampe (Main), Katampe, Abuja",4,5,6,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,12,
"1,100,000", per annum,"  Jahi, Abuja",2,2,12,
"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,4,
"4,500,000", per annum,"  Off Kushenla Rd, Ikate Elegushi, Lekki, Lagos",4,4,5,
"4,000,000", per annum,"  Off Gbangbala Street, Ikate Elegushi, Lekki, Lagos",4,4,3,
"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2,
"800,000", per annum,"  Around Blenco Supermarket, Peninsula Garden Estate, Ajah, Lagos",3,3,6,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  Off Idewu Martins Street, Victoria Island (VI), Lagos",3,4,,
"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,5,
"2,200,000", per annum,"  Nicole Balogun Street, Igbo Efon, Lekki, Lagos",3,4,10,
"1,100,000", per annum,"  Around Blenco Supermarket, Sangotedo, Ajah, Lagos",3,3,7,
"2,500,000", per annum,"  Diamond Estate, On Shop Rite Road, Sangotedo, Ajah, Lagos",5,5,8,
"72,450", per annum,"  Imani-shell Estate, Madeira Street, Maitama District, Abuja",3,4,10,
"12,000,000", per annum,"  7, Younis Bashorun Street, Off Ajose Adeogun Street, Victoria Island Extension, Victoria Island (VI), Lagos",5,6,10,
"650,000", per annum,"  Jakande, Lekki, Lagos",300,,,
"67,305", per annum,"  Imani-shell Estate, Madeira Street, Maitama District, Abuja",3,4,10,
"1,700,000", per annum,"  New Road, Opposite Chevy View Estate, Lekki, Lagos",3,3,,
"2,500,000", per annum,"  Bridgegate Estate, Agungi, Lekki, Lagos",5,6,10,
"70,000", per day,"  3 Ogbunike Street, Lekki Phase 1, Lekki, Lagos",,,,
"2,500,000", per annum,"  Coker Road, Ilupeju Estate, Ilupeju, Lagos",4,5,5,
"2,000,000", per annum,"  Sabo, Yaba, Lagos",1,1,250,
"6,000,000", per annum,"  Abia Lane, Banana Island Road, Mojisola Onikoyi Estate, Ikoyi, Lagos",3,4,10,
"65,000", per annum,"  Off Ologun Agbeje Street, Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"65,000", per annum,"  Adeola Odekun Street, Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"55,000", per annum,"  Westminster House, Adeola Hopewell, Victoria Island Extension, Victoria Island (VI), Lagos",,,,
"6,000,000", per annum,"  Kings Courts Adeola Odeku, Ahmadu Bello Way, Victoria Island Extension, Victoria Island (VI), Lagos",3,4,10,
"3,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",,,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"2,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",3,3,15,
"3,000,000", per annum,"  Alma Estate, Ikate Elegushi, Lekki, Lagos",2,3,10,
"3,000,000", per annum,"  Alma Estate, Ikate Elegushi, Lekki, Lagos",3,4,10,
"50,000", per day,"  2 Dar Es Salaam Street, Wuse 2, Abuja",3,,,
"5,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,,
"3,500,000", per annum,"  Chevron Drive, Lekki, Lagos",5,5,3,
"900,000", per annum,"  Lokogoma District, Abuja",3,3,,
"2,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",3,3,3,
"1,600,000", per annum,"  Agungi, Lekki, Lagos",3,3,,
"7,000,000", per annum,"  Parkview Estate, Parkview, Ikoyi, Lagos",3,4,10,
"1,200,000", per annum,"  Games Village, Kaura, Abuja",3,4,,
"2,000,000", per annum,"  Albert Iyorha, Lekki Phase 1, Lekki, Lagos",1,2,10,
"1,300,000", per annum,"  Games Village, Kaura, Abuja",3,4,,
"2,500,000", per annum,"  Games Village, Kaura, Abuja",4,5,,
"300,000", per annum,"  New Road, Opposite Chevron, Lekki Expressway, Lekki, Lagos",1,1,600,
"1,000,000", per annum,"  Games Village, Kaura, Abuja",2,3,,
"4,500,000", per annum,"  Jabi, Abuja",4,5,180,
"4,800,000", per annum,"  Jabi, Abuja",3,4,,
"350,000", per annum,"  Road 11, Peace Estate, Baruwa, Ipaja, Lagos",3,3,,
"3,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,2,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"4,000,000", per annum,"  Off Kofo Abayomi Street, Victoria Island (VI), Lagos",3,3,,
"6,000,000", per annum,"  Off Yusuf Abiyudun, Victoria Island Extension, Victoria Island (VI), Lagos",4,4,4,
"4,000,000", per annum,"  Off Ogunyemi Street, Oniru, Victoria Island (VI), Lagos",3,3,2,
"3,000,000", per annum,"  Yusuf Abiodun Street, Oniru, Victoria Island (VI), Lagos",2,2,2,
"16,640,000", per annum,"  Oregun Industrial Area, Oregun, Ikeja, Lagos",3,"1,280",,
"1,500,000", per annum,"  Olufemi, Off Ogunlana Drive, Masha, Surulere, Lagos",3,3,12,
"1,000,000", per annum,"  Road 14,, Abraham Adesanya Estate, Ajah, Lagos",2,3,,
"10,000,000", per annum,"  Jabi, Abuja",6,7,350,
"2,500,000", per annum,"  Utako, Abuja",2,3,125,
"1,500,000", per annum,"  Off Herbert Macauley, Yaba, Lagos",3,3,2,
"4,000,000", per annum,"  Cooplag Garden Estate, Orchid Road, Lekki Chevron Toll Gate, Before Ajah, Lekki, Lagos",5,6,,
"1,800,000", per annum,"  New Road, Opposite Chevy View Estate, Lekki Expressway, Lekki, Lagos",3,3,,
"1,200,000", per annum,"  Osapa, Lekki, Lagos",1,1,,
"1,700,000", per annum,"  New Road, Opposite Chevy View Estate, Lekki, Lagos",3,3,,
"850,000", per annum,"  Alfa Bus Stop, Sangotedo, Ajah, Lagos",3,3,11,
"450,000", per annum,"  New Road, Opposite Chevy View Estate Lekki, Lekki Expressway, Lekki, Lagos",1,1,,
"12,000,000", per annum,"  Sinari Daranijo Street, Victoria Island Extension, Victoria Island (VI), Lagos",5,5,8,
"200,000", per annum,"  Abiola Estate, Ayobo, Lagos",1,1,,
"800,000", per annum,"  Labak Estate, Abule Egba, Agege, Lagos",2,2,,
"1,300,000", per annum,"  Opposite Abraham Adesanya Estate, Lekki Expressway, Lekki, Lagos",2,2,,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"7,000,000", per annum,"  Off Adeola Adeku, Victoria Island (VI), Lagos",3,3,,
"30,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,3,,
"2,500,000", per annum,"  Jabi, Abuja",3,4,200,
"12,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",,,,
"3,200,000", per annum,"  Lafiaji, Lekki, Lagos",4,4,,
"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,4,10,
"3,200,000", per annum,"  Lafiaji, Lekki, Lagos",4,5,,
"3,000,000", per annum,"  Metro Garden Estate L, Lekki Phase 1, Lekki, Lagos",2,3,7,
"450,000", per annum,"  Lawanson, Surulere, Lagos",1,1,16,
"750,000", per annum,"  Lawanson, Surulere, Lagos",1,1,20,
"450,000", per annum,"  Lawanson, Surulere, Lagos",1,1,23,
"2,200,000", per annum,"  Victoria Crest Estate, Orchid Road, After Chevron Toll Gate, Before Ajah, Lekki, Lagos",3,4,4,
"400,000", per annum,"  Jakande, Lekki, Lagos",,,,
"840,000", per annum,"  Jakande, Lekki, Lagos",1,,,
"650,000", per annum,"  Oko Oba Gra Scheme 1 Estate, Oko-oba, Agege, Lagos",2,2,8,
"3,000,000", per annum,"  Ologolo, Lekki, Lagos",4,4,,
"2,400,000", per annum,"  Katampe (Main), Katampe, Abuja",3,4,120,
"2,000,000", per annum,"  Jahi, Abuja",3,3,12,
"2,000,000", per annum,"  Katampe (Main), Katampe, Abuja",2,2,100,
"1,500,000", per annum,"  After Kado Fish Market, Life Camp, Gwarinpa, Abuja",3,4,130,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"3,500,000", per annum,"  Oba-akinloye Way, Jakande, Lekki, Lagos",3,3,2,
"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",,,,
"3,000,000", per annum,"  Awuse Estate, Opebi, Ikeja, Lagos",3,3,,
"450,000", per annum,"  New Road, Opposite Chevron, Lekki Expressway, Lekki, Lagos",1,1,800,
"4,000,000", per annum,"  Apo Gudu District, Close To Brains And Hammers Estate, Apo, Abuja",4,4,5,
"850,000", per annum,"  Alpha Beach Road, Jakande, Lekki, Lagos",1,1,1,
"900,000", per annum,"  Alpha Beach Road, Jakande, Lekki, Lagos",2,2,1,
"300,000", per annum,"  Arida, Ikotun, Lagos",2,2,10,
"500,000", per annum,"  Arida Bus Stop, Ikotun, Lagos",2,2,10,
"1,500,000", per annum,"  Phase 2, GRA, Magodo, Lagos",3,3,3,
"1,300,000", per annum,"  Adetokunbo Ademola, Lekki Gardens Estate, Ajah, Lagos",3,3,4,
"1,600,000", per annum,"  Oral Estate, After Chevron Toll Gate, Before  Ajah, Lekki, Lagos",3,3,8,
"4,000,000", per annum,"  Oral Estate, After Chevron Toll Gate, Before  Ajah, Lekki, Lagos",5,5,,
"1,000,000", per annum,"  Agungi Road, Agungi, Lekki, Lagos",1,1,2,
"2,000,000", per annum,"  Idado, Lekki, Lagos",3,3,2,
"5,000,000", per annum,"  Marwa Road, Lekki Phase 1, Lekki, Lagos",4,4,3,
"25,000,000", per annum,"  Off Fola Osibo, Lekki Phase 1, Lekki, Lagos",11,11,4,
"650,000", per annum,"  Agungi Road, Agungi, Lekki, Lagos",1,1,1,
"1,500,000", per annum,"  Pearl Nuga Estate, Graceland Estate, Ajah, Lagos",4,5,10,
"6,000,000", per annum,"  Ribadu Road, Old Ikoyi, Ikoyi, Lagos",5,6,10,
"1,600,000", per annum,"  Admiralty Estate, Lekki Phase 2, Lekki, Lagos",3,3,2,
"5,000,000", per annum,"  Bishop Oluwole, Victoria Island Extension, Victoria Island (VI), Lagos",3,4,10,
"2,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,5,6,
"6,000,000", per annum,"  Off Palace Road, Oniru, Victoria Island (VI), Lagos",2,3,10,
"2,500,000", per annum,"  Acadia Mews, Agungi, Lekki, Lagos",4,5,10,
"350,000", per annum,"  Ekoro Junction, Abule-egba, Oke-Odo, Lagos",2,2,2,
800, per annum,"  Akin Adesola, Victoria Island Extension, Victoria Island (VI), Lagos","3,900","4,110",,
"7,000,000", per annum,"  Osborne, Ikoyi, Lagos",3,4,10,
"6,500,000", per annum,"  Abacha Estate, Osborne, Ikoyi, Lagos",5,6,10,
"3,000,000", per annum,"  Agungi, Lekki, Lagos",4,5,,
"800,000", per annum,"  Olokonla, Ajah, Lagos",2,3,,
"15,000,000", per annum,"  Thompson Avenue, Old Ikoyi, Ikoyi, Lagos",5,5,3,
"1,200,000", per annum,"  Olokonla, Ajah, Lagos",3,4,10,
"2,000,000", per annum,"  Lekki, Lekki Phase 1, Lekki, Lagos",,,,
"1,200,000", per annum,"  Goodnews Estate, Sangotedo, Ajah, Lagos",3,4,,
