price,unit,location,bedrooms,baths,state 
"
                                                                        ₦19,000,000
                                                                            ",/ yr,Banana Island Estate,3 Beds / 3 Baths Flat To Rent,,Banana Island Estate
"
                                                                        ₦5,500,000
                                                                            ",/ yr,Richmond Estate By Meadow Hall,5 Beds / 5 Baths Terrace To Rent,,Richmond Estate By Meadow Hall
"
                                                                        ₦7,000,000
                                                                            ",/ yr,Off Chief Collins Street,5 Beds / 5 Baths Detached To Rent,,Off Chief Collins Street
"
                                                                        ₦8,000,000
                                                                            ",/ yr,0Ff Chief Collins Street ,5 Beds / 5 Baths Detached To Rent,,0Ff Chief Collins Street 
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ikate Elegushi Road,4 Beds / 4 Baths Semi Detached To Rent,,Ikate Elegushi Road
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Northern Foreshore,4 Beds / 5 Baths Detached To Rent,,Northern Foreshore
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Off Admiralty Way,3 Beds / 4 Baths Flat To Rent,,Off Admiralty Way
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 4 Baths Terrace To Rent,,Ikota Villa Estate
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Ocean Bay Estate,4 Beds / 5 Baths Semi Detached To Rent,,Ocean Bay Estate
"
                                                                        ₦2,700,000
                                                                            ",/ yr,Off Admiralty Way,2 Beds / 2 Baths Flat To Rent,,Off Admiralty Way
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Ikate Elegushi,3 Beds / 4 Baths Flat To Rent,,Ikate Elegushi
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Off Admiralty Way,3 Beds / 4 Baths Terrace To Rent,,Off Admiralty Way
"
                                                                        ₦2,000,000
                                                                            ",/ yr,1004 Estate,1 Bed / 1 Bath Flat To Rent,,1004 Estate
"
                                                                        ₦1,000,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 4 Baths Flat To Rent,,Ikota Villa Estate
"
                                                                        ₦1,200,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 4 Baths Flat To Rent,,Ikota Villa Estate
"
                                                                        ₦9,600,000
                                                                            ",/ yr,Banana Island Ikoyi Lagos,3 Beds / 3 Baths Flat To Rent,,Banana Island Ikoyi Lagos
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Off Admiralty Way,4 Beds / 5 Baths Semi Detached To Rent,,Off Admiralty Way
"
                                                                        ₦5,500,000
                                                                            ",/ yr,"Ayoola Coker Street, Ikeja ",3 Beds / 3 Baths Flat To Rent,,"Ayoola Coker Street, Ikeja "
"
                                                                        ₦1,300,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 4 Baths Flat To Rent,,Ikota Villa Estate
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Oba Palace Road,2 Beds / 3 Baths Flat To Rent,,Oba Palace Road
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Off Admiralty Way,5 Beds / 6 Baths Duplex To Rent,,Off Admiralty Way
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Oba Palace Road,2 Beds / 3 Baths Flat To Rent,,Oba Palace Road
"
                                                                        ₦12,000,000
                                                                            ",/ yr,Chief Yesufu Abiodun Oniru Way,3 Beds / 3 Baths Flat To Rent,,Chief Yesufu Abiodun Oniru Way
"
                                                                        ₦800,000
                                                                            ",/ yr,Abraham Adesanya Estate,3 Beds / 4 Baths Bungalow To Rent,,Abraham Adesanya Estate
"
                                                                        ₦1,000,000
                                                                            ",/ yr,By Buena Vista Estate,3 Beds / 4 Baths Duplex To Rent,,By Buena Vista Estate
"
                                                                        ₦900,000
                                                                            ",/ yr,Thomas Estate,3 Beds / 4 Baths Flat To Rent,,Thomas Estate
"
                                                                        ₦750,000
                                                                            ",/ yr,Thomas Estate,2 Beds / 3 Baths Flat To Rent,,Thomas Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Agungi,4 Beds / 5 Baths Semi Detached To Rent,,Agungi
"
                                                                        ₦7,500,000
                                                                            ",/ yr,"Lekki Phase 1( Awude Ekephka Street, Off Admiralty Way)",5 Beds / 6 Baths Semi Detached To Rent,,"Lekki Phase 1( Awude Ekephka Street, Off Admiralty Way)"
"
                                                                        ₦4,000,000
                                                                            ",/ yr,River Court Estates. Oniru. Bye City Of David.,4 Beds / 4 Baths Duplex To Rent,,River Court Estates. Oniru. Bye City Of David.
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Off Admiralty Way,3 Beds / 4 Baths Flat To Rent,,Off Admiralty Way
"
                                                                        ₦45,000
                                                                            ",/ night,"Milliner Tower,Awolowo Road",3 Beds / 2 Baths Flat To Rent,,"Milliner Tower,Awolowo Road"
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ikeja,4 Beds / 4 Baths Terrace To Rent,,Ikeja
"
                                                                        ₦600,000
                                                                            ",/ yr,"Hitech Road, By Lagos Business School",1 Bed / 2 Baths Duplex To Rent,,"Hitech Road, By Lagos Business School"
"
                                                                        ₦1,600,000
                                                                            ",/ yr,Agungi,3 Beds / 3 Baths Flat To Rent,,Agungi
"
                                                                        ₦750,000
                                                                            ",/ yr,Olokonla Estate,2 Beds / 3 Baths Flat To Rent,,Olokonla Estate
"
                                                                        ₦1,000,000
                                                                            ",/ yr,Olokonla Estate,4 Beds / 5 Baths Flat To Rent,,Olokonla Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Agungi,5 Beds / 5 Baths Detached To Rent,,Agungi
"
                                                                        ₦2,200,000
                                                                            ",/ yr,Agungi,5 Beds / 5 Baths Detached To Rent,,Agungi
"
                                                                        ₦650,000
                                                                            ",/ yr,"Ogbeni Street, Sangotedo, By Golden Park Estate",2 Beds / 2 Baths Flat To Rent,,"Ogbeni Street, Sangotedo, By Golden Park Estate"
"
                                                                        ₦5,000,000
                                                                            ",/ yr,"Abacha Estate, Ikoyi",3 Beds / 3 Baths Flat To Rent,,"Abacha Estate, Ikoyi"
"
                                                                        ₦4,000,000
                                                                            ",/ yr,"Abacha Estate, Ikoyi",2 Beds / 2 Baths Flat To Rent,,"Abacha Estate, Ikoyi"
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Ikeja GRA,4 Beds / 4 Baths Semi Detached To Rent,,Ikeja GRA
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Magodo GRA Shangisha,4 Beds / 4 Baths Semi Detached To Rent,,Magodo GRA Shangisha
"
                                                                        ₦1,800,000
                                                                            ",/ yr,"Magodo GRA, Shangisha",3 Beds / 3 Baths Flat To Rent,,"Magodo GRA, Shangisha"
"
                                                                        ₦6,500,000
                                                                            ",/ yr,Ikeja,5 Beds / 5 Baths Terrace To Rent,,Ikeja
"
                                                                        ₦1,000,000
                                                                            ",/ yr,"Road-4, Peace Estate, Baruwa",5 Beds / 4 Baths Duplex To Rent,,"Road-4, Peace Estate, Baruwa"
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Agungi,1 Bed / 1 Bath Flat To Rent,,Agungi
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Mende, Maryland",3 Beds / 3 Baths Terrace To Rent,,"Mende, Maryland"
"
                                                                        ₦5,000,000
                                                                            ",/ yr,"Off Fajuyi Way, Ikeja GRA",4 Beds / 4 Baths Detached To Rent,,"Off Fajuyi Way, Ikeja GRA"
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Maryland,3 Beds / 3 Baths Flat To Rent,,Maryland
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Maryland,3 Beds / 3 Baths Flat To Rent,,Maryland
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Parkview,4 Beds / 4 Baths Terrace To Rent,,Parkview
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Park View,4 Beds / 4 Baths Terrace To Rent,,Park View
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Flat To Rent,,Ikeja GRA
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Terrace To Rent,,Ikeja GRA
"
                                                                        ₦4,000,000
                                                                            ",/ yr,Ikeja GRA,4 Beds / 4 Baths Flat To Rent,,Ikeja GRA
"
                                                                        ₦4,000,000
                                                                            ",/ yr,Ikeja GRA,3 Beds / 3 Baths Flat To Rent,,Ikeja GRA
"
                                                                        ₦7,000,000
                                                                            ",/ yr,Ikeja GRA,4 Beds / 4 Baths Detached To Rent,,Ikeja GRA
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Ikeja GRA,2 Beds / 2 Baths Bungalow To Rent,,Ikeja GRA
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Omole Phase 1,5 Beds / 5 Baths Detached To Rent,,Omole Phase 1
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Ikota Villa Estate,5 Beds / 6 Baths Town House To Rent,,Ikota Villa Estate
"
                                                                        ₦750,000
                                                                            ",/ yr,Basua Street Shomolu,3 Beds / 2 Baths Flat To Rent,,Basua Street Shomolu
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Ikota Villa Estate,5 Beds / 6 Baths Detached To Rent,,Ikota Villa Estate
"
                                                                        ₦850,000
                                                                            ",/ yr,"Keji Olajide Street,Jesutedo,Lekki,Lagos State",3 Beds / 4 Baths Flat To Rent,,"Keji Olajide Street,Jesutedo,Lekki,Lagos State"
"
                                                                        ₦1,600,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 3 Baths Flat To Rent,,Ikota Villa Estate
"
                                                                        ₦850,000
                                                                            ",/ yr,"Keji Olajide Street,Sagotedo,Lekki",3 Beds / 4 Baths Flat To Rent,,"Keji Olajide Street,Sagotedo,Lekki"
"
                                                                        ₦2,400,000
                                                                            ",/ mon,Ikoyi       ,3 Beds / 3 Baths Flat To Rent,,Ikoyi       
"
                                                                        ₦1,300,000
                                                                            ",/ yr,Victoria Garden City,1 Bed / 1 Bath Flat To Rent,,Victoria Garden City
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Farapark Estate,3 Beds / 3 Baths Duplex To Rent,,Farapark Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Oniru Estate,5 Beds / 5 Baths Duplex To Rent,,Oniru Estate
"
                                                                        ₦5,000,000
                                                                            ",/ yr,"Off Admiralty Road, Lekki Phase 1",3 Beds / 3 Baths Terrace To Rent,,"Off Admiralty Road, Lekki Phase 1"
"
                                                                        ₦5,500,000
                                                                            ",/ yr,"Metro Garden, Lekki Phase One, Lekki Phase 1 ",3 Beds / 3 Baths Terrace To Rent,,"Metro Garden, Lekki Phase One, Lekki Phase 1 "
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Road 3, Vgc, Lekki, VGC, Lekki, Lagos  ",4 Beds / 4 Baths Semi Detached To Rent,,"Road 3, Vgc, Lekki, VGC, Lekki, Lagos  "
"
                                                                        ₦2,000,000
                                                                            ",/ yr,"Greenland Estate Off Abraham Adesanya Estate, Lekki ",3 Beds / 3 Baths Terrace To Rent,,"Greenland Estate Off Abraham Adesanya Estate, Lekki "
"
                                                                        ₦2,500,000
                                                                            ",/ yr,"Off Palace Road & Close To Shoprite, Oniru, Victoria Island ",2 Beds / 2 Baths Flat To Rent,,"Off Palace Road & Close To Shoprite, Oniru, Victoria Island "
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Emmanuel Disu,5 Beds / 7 Baths Detached To Rent,,Emmanuel Disu
"
                                                                        ₦100,000
                                                                            ",/ yr,"Temple Road, Ikoyi",4 Beds / 4 Baths Flat To Rent,,"Temple Road, Ikoyi"
"
                                                                        ₦600,000
                                                                            ",/ yr,Balogun Ilawe Street Alapere Ketu Lagos,3 Beds / 4 Baths Flat To Rent,,Balogun Ilawe Street Alapere Ketu Lagos
"
                                                                        ₦600,000
                                                                            ",/ yr,Agboyi Road Alapere Ketu Lagos,3 Beds / 3 Baths Flat To Rent,,Agboyi Road Alapere Ketu Lagos
"
                                                                        ₦7,500,000
                                                                            ",/ yr,Old Ikoyi  ,3 Beds / 3 Baths Flat To Rent,,Old Ikoyi  
"
                                                                        ₦7,500,000
                                                                            ",/ yr,Bunu Sheriff,3 Beds / 3 Baths Flat To Rent,,Bunu Sheriff
"
                                                                        ₦10,000,000
                                                                            ",/ yr,"Zone C, Nicon Town",8 Beds / 8 Baths Detached To Rent,,"Zone C, Nicon Town"
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ayinde Akinmade,3 Beds / 3 Baths Flat To Rent,,Ayinde Akinmade
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Parkview Estate,2 Beds / 2 Baths Flat To Rent,,Parkview Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Dolphin Estate,4 Beds / 4 Baths Duplex To Rent,,Dolphin Estate
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Lekki Phase 1,3 Beds / 3 Baths Flat To Rent,,Lekki Phase 1
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Shonibare Estate,3 Beds / 3 Baths Flat To Rent,,Shonibare Estate
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Lekki Phase 1,2 Beds / 2 Baths Flat To Rent,,Lekki Phase 1
"
                                                                        ₦3,200,000
                                                                            ",/ yr,Safe Court Estate,4 Beds / 4 Baths Flat To Rent,,Safe Court Estate
"
                                                                        ₦15,000,000
                                                                            ",/ yr,Mason Apartments,3 Beds / 3 Baths Flat To Rent,,Mason Apartments
"
                                                                        ₦7,300,000
                                                                            ",/ yr,"Victoria Place, Osborne Phase1",3 Beds / 3 Baths Flat To Rent,,"Victoria Place, Osborne Phase1"
"
                                                                        ₦12,000,000
                                                                            ",/ yr,Angelina Court,3 Beds / 3 Baths Penthouse To Rent,,Angelina Court
"
                                                                        ₦4,000,000
                                                                            ",/ yr,Parkview Estate,2 Beds / 2 Baths Flat To Rent,,Parkview Estate
"
                                                                        ₦4,000,000
                                                                            ",/ yr,Chevvy View Estate,5 Beds / 5 Baths Flat To Rent,,Chevvy View Estate
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Lekki Phase 1,5 Beds / 5 Baths Detached To Rent,,Lekki Phase 1
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Oniru           ,3 Beds / 3 Baths Penthouse To Rent,,Oniru           
"
                                                                        ₦6,000,000
                                                                            ",/ yr,Lekki Phase 1,5 Beds / 5 Baths Detached To Rent,,Lekki Phase 1
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Parkview Estate,2 Beds / 2 Baths Flat To Rent,,Parkview Estate
"
                                                                        ₦10,000,000
                                                                            ",/ yr,Ike GRA   ,4 Beds / 4 Baths Detached To Rent,,Ike GRA   
"
                                                                        ₦10,000,000
                                                                            ",/ yr,Mobolaji Bank Anthony,5 Beds / 5 Baths Detached To Rent,,Mobolaji Bank Anthony
"
                                                                        ₦7,000,000
                                                                            ",/ yr,Ikeja GRA    ,5 Beds / 5 Baths Terrace To Rent,,Ikeja GRA    
"
                                                                        ₦25,000,000
                                                                            ",/ yr,Sanusi Fafunwa Street,9 Beds / 9 Baths Detached To Rent,,Sanusi Fafunwa Street
"
                                                                        ₦700,000
                                                                            ",/ yr,"By Mobil Estate, Ilaje",3 Beds / 3 Baths Duplex To Rent,,"By Mobil Estate, Ilaje"
"
                                                                        ₦1,800,000
                                                                            ",/ yr,Lekki Phase 1,2 Beds / 3 Baths Duplex To Rent,,Lekki Phase 1
"
                                                                        ₦600,000
                                                                            ",/ yr,"201 Mushin Road, Itire-Eleja, Itire, Lagos",2 Beds / 2 Baths Flat To Rent,,"201 Mushin Road, Itire-Eleja, Itire, Lagos"
"
                                                                        ₦300,000
                                                                            ",/ yr,"Abule Oko, Magboro",3 Beds / 3 Baths Bungalow To Rent,,"Abule Oko, Magboro"
"
                                                                        ₦4,500,000
                                                                            ",/ yr,"Iru/Oniru,Victoria Island,Lagos",3 Beds / 3 Baths Flat To Rent,,"Iru/Oniru,Victoria Island,Lagos"
"
                                                                        ₦4,000,000
                                                                            ",/ yr,"Jabi, Abuja",3 Beds / 3 Baths Flat To Rent,,"Jabi, Abuja"
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Off Fola Osibo Street, Lekki",3 Beds / 4 Baths Flat To Rent,,"Off Fola Osibo Street, Lekki"
"
                                                                        ₦1,500,000
                                                                            ",/ yr,Ogidan Estate Ajah,3 Beds / 3 Baths Flat To Rent,,Ogidan Estate Ajah
"
                                                                        ₦800,000
                                                                            ",/ yr,"Green-Ville Estate, Badore, Ajah, Lagos  ",3 Beds / 3 Baths Flat To Rent,,"Green-Ville Estate, Badore, Ajah, Lagos  "
"
                                                                        ₦2,000,000
                                                                            ",/ yr,"Ikota Villa Estate, Lekki, Lagos  ",5 Beds / 5 Baths Duplex To Rent,,"Ikota Villa Estate, Lekki, Lagos  "
"
                                                                        ₦800,000
                                                                            ",/ yr,"Glory Estate Ifako Gbagada, Gbagada, Lagos ",2 Beds / 2 Baths Duplex To Rent,,"Glory Estate Ifako Gbagada, Gbagada, Lagos "
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Osborne, Ikoyi, Lagos  ",1 Bed / 1 Bath Flat To Rent,,"Osborne, Ikoyi, Lagos  "
"
                                                                        ₦2,500,000
                                                                            ",/ yr,"Sahara Homes Estate, Kafe, Gwarinpa, Abuja  ",4 Beds / 4 Baths Detached To Rent,,"Sahara Homes Estate, Kafe, Gwarinpa, Abuja  "
"
                                                                        ₦3,000,000
                                                                            ",/ yr,"Behind Gilmore, Mabuchi, Abuja  ",3 Beds / 3 Baths Semi Detached To Rent,,"Behind Gilmore, Mabuchi, Abuja  "
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Maitama District, Abuja  ",2 Beds / 2 Baths Flat To Rent,,"Maitama District, Abuja  "
"
                                                                        ₦2,500,000
                                                                            ",/ yr,"Off The Major Road Behind Family Worship Centre, Wuye, Abuja",4 Beds / 4 Baths Flat To Rent,,"Off The Major Road Behind Family Worship Centre, Wuye, Abuja"
"
                                                                        ₦1,200,000
                                                                            ",/ yr,"Life-Camp Extension Phase 11, Life Camp, Gwarinpa, Abuja  ",3 Beds / 3 Baths Flat To Rent,,"Life-Camp Extension Phase 11, Life Camp, Gwarinpa, Abuja  "
"
                                                                        ₦1,700,000
                                                                            ",/ yr,"By Naval Quarters After Next, Kado, Abuja  ",3 Beds / 3 Baths Flat To Rent,,"By Naval Quarters After Next, Kado, Abuja  "
"
                                                                        ₦3,000,000
                                                                            ",/ yr,"Apo/Gudu Behind Legislative Quarters, Apo, Abuja",3 Beds / 3 Baths Flat To Rent,,"Apo/Gudu Behind Legislative Quarters, Apo, Abuja"
"
                                                                        ₦1,600,000
                                                                            ",/ yr,"Guzape District, Abuja  ",2 Beds / 2 Baths Flat To Rent,,"Guzape District, Abuja  "
"
                                                                        ₦850,000
                                                                            ",/ yr,"Nigerian Navy Estate, Karshi, Abuja  ",3 Beds / 3 Baths Detached To Rent,,"Nigerian Navy Estate, Karshi, Abuja  "
"
                                                                        ₦1,300,000
                                                                            ",/ yr,"Gudu, Abuja  ",3 Beds / 3 Baths Bungalow To Rent,,"Gudu, Abuja  "
"
                                                                        ₦8,500,000
                                                                            ",/ yr,"Banana Island, Ikoyi, Lagos  ",3 Beds / 3 Baths Flat To Rent,,"Banana Island, Ikoyi, Lagos  "
"
                                                                        ₦1,150,000
                                                                            ",/ yr,"Thomas Estate Lekki, Ado, Ajah, Lagos  ",3 Beds / 3 Baths Flat To Rent,,"Thomas Estate Lekki, Ado, Ajah, Lagos  "
"
                                                                        ₦800,000
                                                                            ",/ yr,"Dockville Estate, Ado Road, Badore, Ajah, Lagos  ",4 Beds / 4 Baths Flat To Rent,,"Dockville Estate, Ado Road, Badore, Ajah, Lagos  "
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"Road 3, Vgc, Lekki, VGC, Lekki, Lagos  ",4 Beds / 4 Baths Duplex To Rent,,"Road 3, Vgc, Lekki, VGC, Lekki, Lagos  "
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Julius Inyerere Street  ,3 Beds / 3 Baths Detached To Rent,,Julius Inyerere Street  
"
                                                                        ₦1,200,000
                                                                            ",/ yr,"Kayode Olokun Aluko Street,Magodo Gra  Phase 2,Lagos",3 Beds / 3 Baths Flat To Rent,,"Kayode Olokun Aluko Street,Magodo Gra  Phase 2,Lagos"
"
                                                                        ₦3,500,000
                                                                            ",/ yr,"ADENIKE OGUNYE STREET,MAGODO GRA PHASE 2,LAGOS",5 Beds / 5 Baths Duplex To Rent,,"ADENIKE OGUNYE STREET,MAGODO GRA PHASE 2,LAGOS"
"
                                                                        ₦650,000
                                                                            ",/ yr,Chukwu Street Rumuodara,3 Beds / 4 Baths Bungalow To Rent,,Chukwu Street Rumuodara
"
                                                                        ₦500,000
                                                                            ",/ yr,Osara Lane,1 Bed / 1 Bath Studio To Rent,,Osara Lane
"
                                                                        ₦13,600,000
                                                                            ",/ yr,Banana Island,4 Beds / 4 Baths Town House To Rent,,Banana Island
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ojora Close Off Mega Plaza,2 Beds / 2 Baths Flat To Rent,,Ojora Close Off Mega Plaza
"
                                                                        ₦4,500,000
                                                                            ",/ yr,Ojora Close Off Mega Plaza Road,3 Beds / 3 Baths Flat To Rent,,Ojora Close Off Mega Plaza Road
"
                                                                        ₦750,000
                                                                            ",/ yr,"Comfort Close, Ojodu Estate",3 Beds / 4 Baths Flat To Rent,,"Comfort Close, Ojodu Estate"
"
                                                                        ₦1,200,000
                                                                            ",/ yr,"Taiwo Ishola , Off Lola Holloway",3 Beds / 4 Baths Flat To Rent,,"Taiwo Ishola , Off Lola Holloway"
"
                                                                        ₦2,500,000
                                                                            ",/ yr,"Off Admiralty Way, Lekki Phase 1",2 Beds / 2 Baths Flat To Rent,,"Off Admiralty Way, Lekki Phase 1"
"
                                                                        ₦7,500,000
                                                                            ",/ yr,Lekki Phase 1,5 Beds / 5 Baths Duplex To Rent,,Lekki Phase 1
"
                                                                        ₦10,000,000
                                                                            ",/ yr,Lekki Phase 1,5 Beds / 5 Baths Duplex To Rent,,Lekki Phase 1
"
                                                                        ₦6,500,000
                                                                            ",/ yr,Lekki Phase 1,5 Beds / 5 Baths Detached To Rent,,Lekki Phase 1
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Temple Road,3 Beds / 3 Baths Flat To Rent,,Temple Road
"
                                                                        ₦1,800,000
                                                                            ",/ yr,Bunevista Estate,4 Beds / 4 Baths Duplex To Rent,,Bunevista Estate
"
                                                                        ₦2,800,000
                                                                            ",/ yr,1004 Estate,2 Beds / 2 Baths Flat To Rent,,1004 Estate
"
                                                                        ₦450,000
                                                                            ",/ yr,"Goshen Estate Phase 2. Alagba Govt Scheme, Orile Agege",3 Beds / 3 Baths Flat To Rent,,"Goshen Estate Phase 2. Alagba Govt Scheme, Orile Agege"
"
                                                                        ₦300,000
                                                                            ",/ yr,Off Ige Street Iyana Ipaja,3 Beds / 4 Baths Flat To Rent,,Off Ige Street Iyana Ipaja
"
                                                                        ₦1,400,000
                                                                            ",/ yr,"Ineh Mic Crescent, Igbo Efon,Lekki",3 Beds / 3 Baths Flat To Rent,,"Ineh Mic Crescent, Igbo Efon,Lekki"
"
                                                                        ₦2,500,000
                                                                            ",/ yr,...Oniru....,2 Beds / 3 Baths Flat To Rent,,...Oniru....
"
                                                                        ₦3,000,000
                                                                            ",/ yr,"Off Admiralty Road, Lekki Phase One, Lagos",4 Beds / 5 Baths Duplex To Rent,,"Off Admiralty Road, Lekki Phase One, Lagos"
"
                                                                        ₦1,500,000
                                                                            ",/ yr,"Marshy Hill Estate, Off Addo Road, Ajah",3 Beds / 4 Baths Flat To Rent,,"Marshy Hill Estate, Off Addo Road, Ajah"
"
                                                                        ₦2,200,000
                                                                            ",/ yr,"Osapa London, Before Chevron",3 Beds / 4 Baths Terrace To Rent,,"Osapa London, Before Chevron"
"
                                                                        ₦1,500,000
                                                                            ",/ yr,Ikota Villa Estate,3 Beds / 3 Baths Terrace To Rent,,Ikota Villa Estate
"
                                                                        ₦17,000,000
                                                                            ",/ yr,Lekki Phase 1,6 Beds / 6 Baths Mansion To Rent,,Lekki Phase 1
"
                                                                        ₦700,000
                                                                            ",/ yr,Ikota Estate,1 Bed / 2 Baths Flat To Rent,,Ikota Estate
"
                                                                        ₦11,000,000
                                                                            ",/ yr,Gerald Road,3 Beds / 3 Baths Flat To Rent,,Gerald Road
"
                                                                        ₦13,000,000
                                                                            ",/ yr,Banana Island,4 Beds / 4 Baths Terrace To Rent,,Banana Island
"
                                                                        ₦3,500,000
                                                                            ",/ yr,Oniru......,3 Beds / 3 Baths Flat To Rent,,Oniru......
"
                                                                        ₦2,000,000
                                                                            ",/ yr,Agungi Before Chevron,3 Beds / 3 Baths Flat To Rent,,Agungi Before Chevron
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Aboyade Cole,2 Beds / 2 Baths Flat To Rent,,Aboyade Cole
"
                                                                        ₦1,600,000
                                                                            ",/ yr,Havey Road Yaba,3 Beds / 3 Baths Flat To Rent,,Havey Road Yaba
"
                                                                        ₦1,800,000
                                                                            ",/ yr,Lekki Phase One,2 Beds / 3 Baths Flat To Rent,,Lekki Phase One
"
                                                                        ₦5,000,000
                                                                            ",/ yr,Lekki Phaseone,4 Beds / 5 Baths Terrace To Rent,,Lekki Phaseone
"
                                                                        ₦3,000,000
                                                                            ",/ yr,Lekki Phase One,3 Beds / 4 Baths Flat To Rent,,Lekki Phase One
"
                                                                        ₦2,500,000
                                                                            ",/ yr,Lekki Phase One,2 Beds / 3 Baths Flat To Rent,,Lekki Phase One
"
                                                                        ₦600,000
                                                                            ",/ yr,Femab Estate,3 Beds / 2 Baths Flat To Rent,,Femab Estate
"
                                                                        ₦7,000,000
                                                                            ",/ yr,"Ikeja GRA, Lagos",4 Beds / 4 Baths Duplex To Rent,,"Ikeja GRA, Lagos"
"
                                                                        ₦750,000
                                                                            ",/ yr,"Ajah, Lekki-Epe",3 Beds / 3 Baths Flat To Rent,,"Ajah, Lekki-Epe"
"
                                                                        ₦4,500,000
                                                                            ",/ yr,"Ikeja, GRA, Lagos",3 Beds / 3 Baths Flat To Rent,,"Ikeja, GRA, Lagos"
"
                                                                        ₦500,000
                                                                            ",/ yr,Abraham Adesanya Estate,2 Beds / 1 Bath Bungalow To Rent,,Abraham Adesanya Estate
"
                                                                        ₦650,000
                                                                            ",/ yr,Abraham Adesanya Estate,2 Beds / 2 Baths Bungalow To Rent,,Abraham Adesanya Estate
"
                                                                        ₦1,200,000
                                                                            ",/ yr,Mayfair Gardens,3 Beds / 3 Baths Bungalow To Rent,,Mayfair Gardens
"
                                                                        ₦1,000,000
                                                                            ",/ yr,Allen Junction,3 Beds / 3 Baths Flat To Rent,,Allen Junction
"
                                                                        ₦15,000,000
                                                                            ",/ yr,"Adebisi Omotola Close, Behind Zenith Bank Head Quarters",5 Beds / 5 Baths Detached To Rent,,"Adebisi Omotola Close, Behind Zenith Bank Head Quarters"
"
                                                                        ₦12,000,000
                                                                            ",/ yr,Adetokunbo Ademola Street,5 Beds / 6 Baths Detached To Rent,,Adetokunbo Ademola Street
